,title,price,link
310,"Lenovo IdeaPad Pro 5 AMD Ryzen 7 8845HS 16"" (40.64cm) 2K-OLED 400Nits 120Hz Laptop (16GB/1TB SSD/NVDIA RTX 4050 6GB/Win11/100% DCI-P3/Office 2021/Alexa/3 month Game Pass/Grey/1.91Kg), 83D5000SIN  ","1,28,990",https://amazon.in//Lenovo-IdeaPad-40-64cm-2K-OLED-83D5000SIN/dp/B0CW5WKR2T/ref=sr_1_265?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.9ptIAbG_wQNgrdljwyYxcncUIIsLGjsPMD_DDFFXVS4THEBwGQ3x6BdcScpTQn9qnVfDgFSrQ9xK1NBOOC1MERw4IRWpxd85RJ-S7EozvxRENABKRLFi7phPaBtTFlGrdMSKmnhwdaGBJJxLMPqoK2cfMuUkvET2bqv7r5ETYsga34rwxoSMiRkotDbCEt6_epZ_F2UHwD0jopOj9co0gahWegA5CjVZ3D0xduZOjHo.3d1YoHeXG6IG8lOIgZ6r_FqUQWUAELneFxq7OCjN6Pw&dib_tag=se&keywords=laptop&qid=1721662887&sprefix=laptop%2Caps%2C273&sr=8-265
311,"(Refurbished) Lenovo ThinkPad 7th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel Graphics)  ","17,800",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR4BZMQG/ref=sr_1_266?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.9ptIAbG_wQNgrdljwyYxcncUIIsLGjsPMD_DDFFXVS4THEBwGQ3x6BdcScpTQn9qnVfDgFSrQ9xK1NBOOC1MERw4IRWpxd85RJ-S7EozvxRENABKRLFi7phPaBtTFlGrdMSKmnhwdaGBJJxLMPqoK2cfMuUkvET2bqv7r5ETYsga34rwxoSMiRkotDbCEt6_epZ_F2UHwD0jopOj9co0gahWegA5CjVZ3D0xduZOjHo.3d1YoHeXG6IG8lOIgZ6r_FqUQWUAELneFxq7OCjN6Pw&dib_tag=se&keywords=laptop&qid=1721662887&sprefix=laptop%2Caps%2C273&sr=8-266
312,"(Refurbished) Lenovo ThinkPad P50 Intel Core i7-6820HQ Quad Core Processor Nvidia M1000M 2GB Graphic Laptop (16 GB DDR4 RAM/256 GB SSD/15.6"" (39.62 cm) FHD (1080p)/Windows 10/WiFi/Bluetooth/Webcam)  ","28,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3NjgyNDkwMzAzMTYzMjAzOjE3MjE2NjI4ODc6c3BfbXRmOjMwMDI2MDgxODg0MDAzMjo6MDo6&url=%2FRefurbished-Lenovo-i7-6820HQ-Processor-Bluetooth%2Fdp%2FB0D9KNYKCV%2Fref%3Dsr_1_267_sspa%3Fcrid%3D1ERF41KBXZZUQ%26dib%3DeyJ2IjoiMSJ9.9ptIAbG_wQNgrdljwyYxcncUIIsLGjsPMD_DDFFXVS4THEBwGQ3x6BdcScpTQn9qnVfDgFSrQ9xK1NBOOC1MERw4IRWpxd85RJ-S7EozvxRENABKRLFi7phPaBtTFlGrdMSKmnhwdaGBJJxLMPqoK2cfMuUkvET2bqv7r5ETYsga34rwxoSMiRkotDbCEt6_epZ_F2UHwD0jopOj9co0gahWegA5CjVZ3D0xduZOjHo.3d1YoHeXG6IG8lOIgZ6r_FqUQWUAELneFxq7OCjN6Pw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721662887%26sprefix%3Dlaptop%252Caps%252C273%26sr%3D8-267-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
313,"(Refurbished) Dell Latitude 5270 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/12.3"" (31.8 cm) HD/Windows 11/MS Office/WiFi/BT/Intel UHD Graphics)  ","15,999",https://amazon.in//Refurbished-Dell-Latitude-Windows-Graphics/dp/B0D8BGMLGH/ref=sr_1_26?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.Ax0p0kRStw-euPTymH6UdfBG4B-q840XBWgqN3IiyKinBI50AQjN7GWZBoV6Kg8VaLYjrvg0fPMOnNEwwMoM-MLwHN53wG9eFjzry5PGGkL2MT3tUctZJew4RJDoRcAEde3RlMfffUyiKLzz2rpIcTVkZuyJzWD_2rbGVBZlNWqXiVURWbHBCcZyhOU_x_6pCg7yIJUShCaxlhMJD37eLAKXkM3ijK0e7NGUC0-MFH0.LEuTgkF4c7_SXwz9y_EuaJk5ZrZe-89BXZ1NIpkPcTI&dib_tag=se&keywords=laptop&qid=1721662712&sprefix=laptop%2Caps%2C273&sr=8-26
314,"[Smart Choice] HP OMEN Gaming Laptop, AMD Ryzen 7 7840HS, 8GB RTX 4060 GPU, 16.1""(40.9 cm), FHD, IPS, 165 Hz, 300 nits, 16GB DDR5, 1TB SSD, RGB KB, 7ms Response time (Win 11, Black, 2.32 kg), xd0020AX  ","1,10,990",https://amazon.in//Choice-HP-Gaming-Response-xd0020AX/dp/B0CCVZP835/ref=sr_1_268?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.9ptIAbG_wQNgrdljwyYxcncUIIsLGjsPMD_DDFFXVS4THEBwGQ3x6BdcScpTQn9qnVfDgFSrQ9xK1NBOOC1MERw4IRWpxd85RJ-S7EozvxRENABKRLFi7phPaBtTFlGrdMSKmnhwdaGBJJxLMPqoK2cfMuUkvET2bqv7r5ETYsga34rwxoSMiRkotDbCEt6_epZ_F2UHwD0jopOj9co0gahWegA5CjVZ3D0xduZOjHo.3d1YoHeXG6IG8lOIgZ6r_FqUQWUAELneFxq7OCjN6Pw&dib_tag=se&keywords=laptop&qid=1721662887&sprefix=laptop%2Caps%2C273&sr=8-268
315,(Refurbished) Dell Latitude 7480 14in FHD Laptop PC - Intel Core i7-6600U 2.6GHz 16GB 512GB SSD Windows 10 Professional  ,"30,990",https://amazon.in//Dell-Latitude-7480-14in-Laptop/dp/B077T4MYJY/ref=sr_1_269?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.9ptIAbG_wQNgrdljwyYxcncUIIsLGjsPMD_DDFFXVS4THEBwGQ3x6BdcScpTQn9qnVfDgFSrQ9xK1NBOOC1MERw4IRWpxd85RJ-S7EozvxRENABKRLFi7phPaBtTFlGrdMSKmnhwdaGBJJxLMPqoK2cfMuUkvET2bqv7r5ETYsga34rwxoSMiRkotDbCEt6_epZ_F2UHwD0jopOj9co0gahWegA5CjVZ3D0xduZOjHo.3d1YoHeXG6IG8lOIgZ6r_FqUQWUAELneFxq7OCjN6Pw&dib_tag=se&keywords=laptop&qid=1721662887&sprefix=laptop%2Caps%2C273&sr=8-269
316,"Lenovo IdeaPad Pro 5 AMD Ryzen 7 6800HS 16"" (40.6cm) 2.5K IPS 350Nits 60Hz Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 month Game Pass/Storm Grey/1.95Kg), 82SN00F0IN  ","87,990",https://amazon.in//Lenovo-IdeaPad-350Nits-Backlit-82SN00F0IN/dp/B0CGVB1Z4M/ref=sr_1_270?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.9ptIAbG_wQNgrdljwyYxcncUIIsLGjsPMD_DDFFXVS4THEBwGQ3x6BdcScpTQn9qnVfDgFSrQ9xK1NBOOC1MERw4IRWpxd85RJ-S7EozvxRENABKRLFi7phPaBtTFlGrdMSKmnhwdaGBJJxLMPqoK2cfMuUkvET2bqv7r5ETYsga34rwxoSMiRkotDbCEt6_epZ_F2UHwD0jopOj9co0gahWegA5CjVZ3D0xduZOjHo.3d1YoHeXG6IG8lOIgZ6r_FqUQWUAELneFxq7OCjN6Pw&dib_tag=se&keywords=laptop&qid=1721662887&sprefix=laptop%2Caps%2C273&sr=8-270
317,"HP Laptop 15s, AMD Ryzenâ„¢ 5 5500U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers, Backlit KB (Win 11+MSO 2021, Silver, 1.69 kg), eq2304AU  ","38,490",https://amazon.in//HP-15-6-inch-Graphics-Speakers-eq2304AU/dp/B0CY2P29D6/ref=sr_1_271?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.9ptIAbG_wQNgrdljwyYxcncUIIsLGjsPMD_DDFFXVS4THEBwGQ3x6BdcScpTQn9qnVfDgFSrQ9xK1NBOOC1MERw4IRWpxd85RJ-S7EozvxRENABKRLFi7phPaBtTFlGrdMSKmnhwdaGBJJxLMPqoK2cfMuUkvET2bqv7r5ETYsga34rwxoSMiRkotDbCEt6_epZ_F2UHwD0jopOj9co0gahWegA5CjVZ3D0xduZOjHo.3d1YoHeXG6IG8lOIgZ6r_FqUQWUAELneFxq7OCjN6Pw&dib_tag=se&keywords=laptop&qid=1721662887&sprefix=laptop%2Caps%2C273&sr=8-271
318,"Dell 15 Thin & Light Laptop, 13th Genaration Intel Core i5-1335U Processor/ 8GB/ 1TB SSD/ 15.6"" (39.62cm) FHD Display/Backlit Key Board/Silver/Win 11 + MSO'21/15 Month McAfee/ 1.66kg  ","54,990",https://amazon.in//Dell-Inspiron-i5-1335U-Processor-Light-1-66kg/dp/B0CDBTQLNJ/ref=sr_1_272?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.9ptIAbG_wQNgrdljwyYxcncUIIsLGjsPMD_DDFFXVS4THEBwGQ3x6BdcScpTQn9qnVfDgFSrQ9xK1NBOOC1MERw4IRWpxd85RJ-S7EozvxRENABKRLFi7phPaBtTFlGrdMSKmnhwdaGBJJxLMPqoK2cfMuUkvET2bqv7r5ETYsga34rwxoSMiRkotDbCEt6_epZ_F2UHwD0jopOj9co0gahWegA5CjVZ3D0xduZOjHo.3d1YoHeXG6IG8lOIgZ6r_FqUQWUAELneFxq7OCjN6Pw&dib_tag=se&keywords=laptop&qid=1721662887&sprefix=laptop%2Caps%2C273&sr=8-272
319,"ASUS Vivobook 14X OLED, Intel Core i5-13500H 13th Gen, 14"" (35.56 cm) 2.8K 90Hz OLED, Creator/Gaming Laptop (16 GB RAM/512 SSD/4GB GeForce RTX 3050/Win11//Backlit//Silver/1.45 kg),K3405VCB-KM541WS  ","72,990",https://amazon.in//ASUS-Vivobook-i5-13500H-Creator-K3405VCB-KM541WS/dp/B0CZ3PZ5YH/ref=sr_1_273?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.9ptIAbG_wQNgrdljwyYxcncUIIsLGjsPMD_DDFFXVS4THEBwGQ3x6BdcScpTQn9qnVfDgFSrQ9xK1NBOOC1MERw4IRWpxd85RJ-S7EozvxRENABKRLFi7phPaBtTFlGrdMSKmnhwdaGBJJxLMPqoK2cfMuUkvET2bqv7r5ETYsga34rwxoSMiRkotDbCEt6_epZ_F2UHwD0jopOj9co0gahWegA5CjVZ3D0xduZOjHo.3d1YoHeXG6IG8lOIgZ6r_FqUQWUAELneFxq7OCjN6Pw&dib_tag=se&keywords=laptop&qid=1721662887&sprefix=laptop%2Caps%2C273&sr=8-273
320,"HP Envy x360,13th Gen Intel Core i5-1335U,15.6-inch(39.6 cm) FHD,Touchscreen,OLED,Creator Laptop,16GB LPDDR5,512GB SSD,Intel Iris Xe Graphics,5MP Camera,B&O,Pen(Win 11,MSO,Black,2.14 kg),15-fe0028TU  ","84,999",https://amazon.in//HP-i5-1335U-15-6-inch-Graphics-15-fe0028TU/dp/B0CGDX26DZ/ref=sr_1_274?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.9ptIAbG_wQNgrdljwyYxcncUIIsLGjsPMD_DDFFXVS4THEBwGQ3x6BdcScpTQn9qnVfDgFSrQ9xK1NBOOC1MERw4IRWpxd85RJ-S7EozvxRENABKRLFi7phPaBtTFlGrdMSKmnhwdaGBJJxLMPqoK2cfMuUkvET2bqv7r5ETYsga34rwxoSMiRkotDbCEt6_epZ_F2UHwD0jopOj9co0gahWegA5CjVZ3D0xduZOjHo.3d1YoHeXG6IG8lOIgZ6r_FqUQWUAELneFxq7OCjN6Pw&dib_tag=se&keywords=laptop&qid=1721662887&sprefix=laptop%2Caps%2C273&sr=8-274
321,"Dell Inspiron 3530 Laptop, 13th Gen Intel Core i5-1334U Processor/16GB/1TB SSD/15.6"" (39.62cm) FHD Display/Backlit Keyboard/Platinum Silver/Win 11 + MSO'21/15 Month McAfee/Thin & Light- 1.66kg  ","60,100",https://amazon.in//Dell-Inspiron-i5-1335U-Processor-Keyboard/dp/B0CDBNHT9L/ref=sr_1_275?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.9ptIAbG_wQNgrdljwyYxcncUIIsLGjsPMD_DDFFXVS4THEBwGQ3x6BdcScpTQn9qnVfDgFSrQ9xK1NBOOC1MERw4IRWpxd85RJ-S7EozvxRENABKRLFi7phPaBtTFlGrdMSKmnhwdaGBJJxLMPqoK2cfMuUkvET2bqv7r5ETYsga34rwxoSMiRkotDbCEt6_epZ_F2UHwD0jopOj9co0gahWegA5CjVZ3D0xduZOjHo.3d1YoHeXG6IG8lOIgZ6r_FqUQWUAELneFxq7OCjN6Pw&dib_tag=se&keywords=laptop&qid=1721662887&sprefix=laptop%2Caps%2C273&sr=8-275
322,"Comfabie Fashion Backpacks for Women, PU Leather handbags, Zipper Ladies Purse, Daypacks Bags, Casual Backpacks, Antitheft Soft Rucksack Versatile Shoulder Bags with laptop compartment  ","1,399",https://amazon.in/https://aax-eu.amazon.in/x/c/JGNdZ_1aPSwta9ZcxUvTo4gAAAGQ2xrYRgMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICD3NmYj/https://www.amazon.in/Comfabie-Backpacks-Antitheft-Versatile-compartment/dp/B0D9D96ZTW/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.c5b3dba6-0c9f-4770-a2a1-befba5d5d1a7%3Aamzn1.sym.c5b3dba6-0c9f-4770-a2a1-befba5d5d1a7&crid=1ERF41KBXZZUQ&cv_ct_cx=laptop&dib=eyJ2IjoiMSJ9.CEYNYpa2oFieJyqbA7eeew.gcUCkH5NtJ1tfyhIP7-cT_Mc3-xYQ1nz6enJZzy0Wmc&dib_tag=se&keywords=laptop&pd_rd_i=B0D9D96ZTW&pd_rd_r=293f93dd-210f-4065-9296-96d769a382cc&pd_rd_w=ghKtF&pd_rd_wg=YI2If&pf_rd_p=c5b3dba6-0c9f-4770-a2a1-befba5d5d1a7&pf_rd_r=6N3W94NTK5H3T017Q70E&qid=1721662887&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=laptop%2Caps%2C273&sr=1-257-55679f55-dd28-42e2-aed8-9d76ff9bea0b
323,"(Refurbished) Dell Precision 7520 Intel Core i7 - 6820HQ Quad Core Processor 6th Gen, 4 GB Ram & 2TB SSD, 15.6 Inches (Numeric Keypad) FHD Screen with Nvidia Quadro M2200 (4GB Graphic Card) Laptop  ","50,294",https://amazon.in//sspa/click?ie=UTF8&spc=MToyOTM3MzIzNzM0ODY3MjAzOjE3MjE2NjI4OTY6c3BfYXRmX25leHQ6MzAwMTQ1ODIzMDE1NDMyOjowOjo&url=%2FRefurbished-Dell-Precision-7520-Intel%2Fdp%2FB0CLY85XVR%2Fref%3Dsr_1_273_sspa%3Fcrid%3D1ERF41KBXZZUQ%26dib%3DeyJ2IjoiMSJ9.ENR7QoPmFpCHnl3YKVc0Heew092AgFn62Ky84Qt1yDclcc9GpaXtbbjLkt-a8xUJ8IayQ3hsJykuyHR9Nd60davCvsoG2MH2RaQHIObnQhNh-EztQJqle93hkIQQaS8ikV4BaXdumkl6vgX-dVbo8Dig3mYPVnziEtupwhuIQi1uEeOL42F5Le215UsyyzZJepdpn6G3Krgpm-k07tfv-FDq28WpEq6YN69iVduXMns.MkkBjYLsRXDa7tH64TBSuAPHSBxnoGbMMWPer52WG0k%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721662896%26sprefix%3Dlaptop%252Caps%252C273%26sr%3D8-273-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
324,"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 15.6"" (39.6cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 21/Backlit KB/1 Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg), 83ER008DIN  ","52,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2ODU2NjY3NTI4NTkxMjAzOjE3MjE2NjI3MTI6c3BfbXRmOjMwMDEwMzQ5ODU4NjEzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-12450H-Warranty-83ER008DIN%2Fdp%2FB0CNVH114V%2Fref%3Dsr_1_27_sspa%3Fcrid%3D1ERF41KBXZZUQ%26dib%3DeyJ2IjoiMSJ9.Ax0p0kRStw-euPTymH6UdfBG4B-q840XBWgqN3IiyKinBI50AQjN7GWZBoV6Kg8VaLYjrvg0fPMOnNEwwMoM-MLwHN53wG9eFjzry5PGGkL2MT3tUctZJew4RJDoRcAEde3RlMfffUyiKLzz2rpIcTVkZuyJzWD_2rbGVBZlNWqXiVURWbHBCcZyhOU_x_6pCg7yIJUShCaxlhMJD37eLAKXkM3ijK0e7NGUC0-MFH0.LEuTgkF4c7_SXwz9y_EuaJk5ZrZe-89BXZ1NIpkPcTI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721662712%26sprefix%3Dlaptop%252Caps%252C273%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
325,"(Refurbished) Dell Latitude Laptop 3380 Intel Core i5 Mobile-7th Gen Processor , 64 GB Ram & 2TB SSD, 13.3 Inches 1.69Kg Notebook Computer  ","43,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyOTM3MzIzNzM0ODY3MjAzOjE3MjE2NjI4OTY6c3BfYXRmX25leHQ6MzAwMTUzMTM5MDY0NTMyOjowOjo&url=%2FRefurbished-Dell-Latitude-Mobile-7th-Processor%2Fdp%2FB0CXXKJSZP%2Fref%3Dsr_1_274_sspa%3Fcrid%3D1ERF41KBXZZUQ%26dib%3DeyJ2IjoiMSJ9.ENR7QoPmFpCHnl3YKVc0Heew092AgFn62Ky84Qt1yDclcc9GpaXtbbjLkt-a8xUJ8IayQ3hsJykuyHR9Nd60davCvsoG2MH2RaQHIObnQhNh-EztQJqle93hkIQQaS8ikV4BaXdumkl6vgX-dVbo8Dig3mYPVnziEtupwhuIQi1uEeOL42F5Le215UsyyzZJepdpn6G3Krgpm-k07tfv-FDq28WpEq6YN69iVduXMns.MkkBjYLsRXDa7tH64TBSuAPHSBxnoGbMMWPer52WG0k%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721662896%26sprefix%3Dlaptop%252Caps%252C273%26sr%3D8-274-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
326,"HP Pavilion 15, AMD Ryzen 7 5700U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 1TB SSD, AMD Radeon graphics, FPR, 720p HD camera, Backlit KB, Audio by B&O (Win 11, MSO 2021, Silver, 1.75 kg), eh1147AU  ","59,500",https://amazon.in//HP-Pavilion-15-6-inch-graphics-eh1147AU/dp/B0CTHYJH41/ref=sr_1_275?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.ENR7QoPmFpCHnl3YKVc0Heew092AgFn62Ky84Qt1yDclcc9GpaXtbbjLkt-a8xUJ8IayQ3hsJykuyHR9Nd60davCvsoG2MH2RaQHIObnQhNh-EztQJqle93hkIQQaS8ikV4BaXdumkl6vgX-dVbo8Dig3mYPVnziEtupwhuIQi1uEeOL42F5Le215UsyyzZJepdpn6G3Krgpm-k07tfv-FDq28WpEq6YN69iVduXMns.MkkBjYLsRXDa7tH64TBSuAPHSBxnoGbMMWPer52WG0k&dib_tag=se&keywords=laptop&qid=1721662896&sprefix=laptop%2Caps%2C273&sr=8-275
327,"ASUS Vivobook Pro 15 OLED (2023) 14.0-inch, FHD+ (1920 x 1200) 16:10, 60HzIntel Core i5 13500H 13th Gen Creator/Gaming Laptop (16 GB/512 GB SSD/GeForce RTX 4050 6GB/Win11/Cool Silver),K6502VU-MA542WS  ","79,990",https://amazon.in//ASUS-Vivobook-OLED-14-0-inch-1920/dp/B0CZ3NF1T7/ref=sr_1_276?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.ENR7QoPmFpCHnl3YKVc0Heew092AgFn62Ky84Qt1yDclcc9GpaXtbbjLkt-a8xUJ8IayQ3hsJykuyHR9Nd60davCvsoG2MH2RaQHIObnQhNh-EztQJqle93hkIQQaS8ikV4BaXdumkl6vgX-dVbo8Dig3mYPVnziEtupwhuIQi1uEeOL42F5Le215UsyyzZJepdpn6G3Krgpm-k07tfv-FDq28WpEq6YN69iVduXMns.MkkBjYLsRXDa7tH64TBSuAPHSBxnoGbMMWPer52WG0k&dib_tag=se&keywords=laptop&qid=1721662896&sprefix=laptop%2Caps%2C273&sr=8-276
328,(Refurbished) Lenovo Thinkpad Laptop L480 Full HD Screen Intel Core i5 :: 8th Generation :: 8350u Processor :: 32 GB Ram :: 512 GB SSD :: 14 Inches Notebook Computer  ,"25,498",https://amazon.in//Refurbished-Lenovo-Thinkpad-Laptop-Screen/dp/B0C1YQ8RV8/ref=sr_1_277?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.ENR7QoPmFpCHnl3YKVc0Heew092AgFn62Ky84Qt1yDclcc9GpaXtbbjLkt-a8xUJ8IayQ3hsJykuyHR9Nd60davCvsoG2MH2RaQHIObnQhNh-EztQJqle93hkIQQaS8ikV4BaXdumkl6vgX-dVbo8Dig3mYPVnziEtupwhuIQi1uEeOL42F5Le215UsyyzZJepdpn6G3Krgpm-k07tfv-FDq28WpEq6YN69iVduXMns.MkkBjYLsRXDa7tH64TBSuAPHSBxnoGbMMWPer52WG0k&dib_tag=se&keywords=laptop&qid=1721662896&sprefix=laptop%2Caps%2C273&sr=8-277
329,"Apple 2024 MacBook Air 13â€³ Laptop with M3 chip: 34.46 cm (13.6â€³) Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Starlight  ","1,26,890",https://amazon.in//Apple-2024-MacBook-Laptop-chip/dp/B0CX23SWLP/ref=sr_1_278?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.ENR7QoPmFpCHnl3YKVc0Heew092AgFn62Ky84Qt1yDclcc9GpaXtbbjLkt-a8xUJ8IayQ3hsJykuyHR9Nd60davCvsoG2MH2RaQHIObnQhNh-EztQJqle93hkIQQaS8ikV4BaXdumkl6vgX-dVbo8Dig3mYPVnziEtupwhuIQi1uEeOL42F5Le215UsyyzZJepdpn6G3Krgpm-k07tfv-FDq28WpEq6YN69iVduXMns.MkkBjYLsRXDa7tH64TBSuAPHSBxnoGbMMWPer52WG0k&dib_tag=se&keywords=laptop&qid=1721662896&sprefix=laptop%2Caps%2C273&sr=8-278
330,"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/512 GB SSD/Win11 Home/38 Whr/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG  ","22,990",https://amazon.in//Acer-Celeron-Processor-LPDDR4X-A325-45/dp/B0D7PYTTGH/ref=sr_1_4?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.AgylnyZyRtUrvE1Rou7559RhWY1z2q9oLdH5F5eYDh5SJ7MrCAad2OV9XEl5zhbUrxC-qp4R5Re1r6BaqUBTX1ZUPZc_cXnhVgIhaVAt7YJ89I_kK7RHzx6OjV5aCbT_5GCA34J0dtnVlfKAMffXk_cwR2nuSQzQMP0JTAwA6ZWmJhATFR01sBAS-Ynb53bwcmZk_m-MgYbL1_dQFUJxtcaj1Ra1s6pJrXPQ60mjhAM.xWJv3GRGHpjnuY8hNO3vK9pDJQKSyqLffCvEiew8nxU&dib_tag=se&keywords=laptop&qid=1721662701&sprefix=laptop%2Caps%2C273&sr=8-4
331,"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5 12450H 14"" (35.5cm) WUXGA+ IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Cloud Grey/1.46Kg), 83BF000UIN  ","58,490",https://amazon.in//Lenovo-IdeaPad-12450H-Backlit-83BF000UIN/dp/B0CFF518HZ/ref=sr_1_279?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.ENR7QoPmFpCHnl3YKVc0Heew092AgFn62Ky84Qt1yDclcc9GpaXtbbjLkt-a8xUJ8IayQ3hsJykuyHR9Nd60davCvsoG2MH2RaQHIObnQhNh-EztQJqle93hkIQQaS8ikV4BaXdumkl6vgX-dVbo8Dig3mYPVnziEtupwhuIQi1uEeOL42F5Le215UsyyzZJepdpn6G3Krgpm-k07tfv-FDq28WpEq6YN69iVduXMns.MkkBjYLsRXDa7tH64TBSuAPHSBxnoGbMMWPer52WG0k&dib_tag=se&keywords=laptop&qid=1721662896&sprefix=laptop%2Caps%2C273&sr=8-279
332,"Lenovo V14 Intel Core i5 12th Gen 14""(35.56cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Pro/Iron Grey/1.43 kg), 82TSA0CWIH  ","55,490",https://amazon.in//Lenovo-35-56cm-1920x1080-Antiglare-82TSA0CWIH/dp/B0CWRP5P1M/ref=sr_1_280?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.ENR7QoPmFpCHnl3YKVc0Heew092AgFn62Ky84Qt1yDclcc9GpaXtbbjLkt-a8xUJ8IayQ3hsJykuyHR9Nd60davCvsoG2MH2RaQHIObnQhNh-EztQJqle93hkIQQaS8ikV4BaXdumkl6vgX-dVbo8Dig3mYPVnziEtupwhuIQi1uEeOL42F5Le215UsyyzZJepdpn6G3Krgpm-k07tfv-FDq28WpEq6YN69iVduXMns.MkkBjYLsRXDa7tH64TBSuAPHSBxnoGbMMWPer52WG0k&dib_tag=se&keywords=laptop&qid=1721662896&sprefix=laptop%2Caps%2C273&sr=8-280
333,"Lenovo IdeaPad 1 Intel Core Celeron N4020 15"" HD Thin and Light Laptop (8GB/512GB SDD/Windows 11 Home/Office 2021/1Yr Warranty/Cloud Grey/1.3Kg), 82V700ECIN  ","26,990",https://amazon.in//Lenovo-IdeaPad-Celeron-Warranty-82V700ECIN/dp/B0CWRS3XRB/ref=sr_1_281?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.ENR7QoPmFpCHnl3YKVc0Heew092AgFn62Ky84Qt1yDclcc9GpaXtbbjLkt-a8xUJ8IayQ3hsJykuyHR9Nd60davCvsoG2MH2RaQHIObnQhNh-EztQJqle93hkIQQaS8ikV4BaXdumkl6vgX-dVbo8Dig3mYPVnziEtupwhuIQi1uEeOL42F5Le215UsyyzZJepdpn6G3Krgpm-k07tfv-FDq28WpEq6YN69iVduXMns.MkkBjYLsRXDa7tH64TBSuAPHSBxnoGbMMWPer52WG0k&dib_tag=se&keywords=laptop&qid=1721662896&sprefix=laptop%2Caps%2C273&sr=8-281
